Sequence ID	Panther ID
OG0005040_DMEL_Drosophila_melanogaster_DME_NP_650776.1	PTHR13007
OG0005040_HSAP_Homo_sapiens_HSA_NP_003666.1	PTHR13007
OG0005040_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_024402-T1	PTHR13007
OG0005212_DMEL_Drosophila_melanogaster_DME_NP_001284862.1	PTHR22811
OG0005212_HSAP_Homo_sapiens_HSA_NP_001308374.1	PTHR22811
OG0005212_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_017813-T1	PTHR22811
OG0005260_DMEL_Drosophila_melanogaster_DME_NP_523813.1	PTHR11761
OG0005260_HSAP_Homo_sapiens_HSA_NP_000969.1	PTHR11761
OG0005260_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_009783-T1	PTHR11761
OG0005263_DMEL_Drosophila_melanogaster_DME_NP_609402.1	PTHR12458
OG0005263_HSAP_Homo_sapiens_HSA_NP_037374.1	PTHR12458
OG0005263_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_028384-T1	PTHR12458
OG0005291_DMEL_Drosophila_melanogaster_DME_NP_648203.1	PTHR10656
OG0005291_HSAP_Homo_sapiens_HSA_NP_612450.2	PTHR10656
OG0005291_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_017255-T1	PTHR10656
OG0005296_DMEL_Drosophila_melanogaster_DME_NP_732006.2	PTHR19269
OG0005301_DMEL_Drosophila_melanogaster_DME_NP_001285369.1	PTHR18934
OG0005301_HSAP_Homo_sapiens_HSA_NP_001332904.1	PTHR18934
OG0005301_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_001128-T1	PTHR18934
OG0005303_DMEL_Drosophila_melanogaster_DME_NP_001162938.1	PTHR16140
OG0005303_HSAP_Homo_sapiens_HSA_NP_001008395.1	PTHR16140
OG0005303_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_033412-T1	PTHR16140
OG0005312_DMEL_Drosophila_melanogaster_DME_NP_001163135.1	PTHR14418
OG0005312_HSAP_Homo_sapiens_HSA_NP_071741.2	PTHR14418
OG0005312_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_036497-T1	PTHR14418
OG0005316_DMEL_Drosophila_melanogaster_DME_NP_001263095.1	PTHR21432
OG0005316_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_026375-T1	PTHR21432
OG0005333_DMEL_Drosophila_melanogaster_DME_NP_649850.1	PTHR11259
OG0005333_HSAP_Homo_sapiens_HSA_NP_001340940.1	PTHR11259
OG0005333_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_022129-T1	PTHR11259
OG0005390_DMEL_Drosophila_melanogaster_DME_NP_523975.1	PTHR11127
OG0005390_HSAP_Homo_sapiens_HSA_NP_001030168.1	PTHR11127
OG0005390_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_014661-T1	PTHR11127
OG0005453_DMEL_Drosophila_melanogaster_DME_NP_647887.1	PTHR10352
OG0005453_HSAP_Homo_sapiens_HSA_NP_694453.2	PTHR10352
OG0005453_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_027634-T1	PTHR10352
OG0005583_HSAP_Homo_sapiens_HSA_NP_114091.3	PTHR32465
OG0005583_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011035-T1	PTHR32465
OG0005599_DMEL_Drosophila_melanogaster_DME_NP_610418.1	PTHR11353
OG0005599_HSAP_Homo_sapiens_HSA_NP_001269836.1	PTHR11353
OG0005599_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_025447-T1	PTHR11353
OG0005726_DMEL_Drosophila_melanogaster_DME_NP_001259689.1	PTHR10829
OG0005726_HSAP_Homo_sapiens_HSA_NP_066972.1	PTHR10829
OG0005726_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_004639-T1	PTHR10829
OG0005748_HSAP_Homo_sapiens_HSA_NP_001268861.1	PTHR16199
OG0005748_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_022928-T1	PTHR16199
OG0005755_DMEL_Drosophila_melanogaster_DME_NP_608830.3	PTHR12052
OG0005755_HSAP_Homo_sapiens_HSA_NP_001290400.1	PTHR12052
OG0005755_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_014459-T1	PTHR12052
OG0005762_HSAP_Homo_sapiens_HSA_NP_001308738.1	PTHR46456
OG0005822_DMEL_Drosophila_melanogaster_DME_NP_001260636.1	PTHR22996
OG0005822_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_028431-T1	PTHR23309
OG0005898_DMEL_Drosophila_melanogaster_DME_NP_649512.1	PTHR11129
OG0005898_HSAP_Homo_sapiens_HSA_NP_004572.3	PTHR11129
OG0005898_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_026681-T1	PTHR11129
OG0005936_HSAP_Homo_sapiens_HSA_NP_940895.1	PTHR24180
OG0005936_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_006481-T1	PTHR24180
OG0005937_DMEL_Drosophila_melanogaster_DME_NP_648230.1	PTHR46156
OG0005937_HSAP_Homo_sapiens_HSA_NP_055932.2	PTHR46156
OG0005937_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_027300-T1	PTHR46156
OG0005944_DMEL_Drosophila_melanogaster_DME_NP_608885.1	PTHR11800
OG0005944_HSAP_Homo_sapiens_HSA_NP_001305805.1	PTHR11800
OG0005944_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_035685-T1	PTHR11800
OG0005946_HSAP_Homo_sapiens_HSA_NP_001273140.1	PTHR31226
OG0005975_DMEL_Drosophila_melanogaster_DME_NP_611228.1	PTHR14068
OG0005975_HSAP_Homo_sapiens_HSA_NP_001032360.1	PTHR14068
OG0005975_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_034566-T1	PTHR14068
OG0006063_DMEL_Drosophila_melanogaster_DME_NP_609992.1	PTHR13101
OG0006063_HSAP_Homo_sapiens_HSA_NP_001309940.1	PTHR13101
OG0006063_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_035100-T1	PTHR13101
OG0006124_DMEL_Drosophila_melanogaster_DME_NP_001287235.1	PTHR45991
OG0006124_HSAP_Homo_sapiens_HSA_NP_001159732.1	PTHR45991
OG0006124_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_026371-T1	PTHR45991
OG0006133_HSAP_Homo_sapiens_HSA_NP_036312.2	PTHR10663
OG0006133_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_013200-T1	PTHR10663
OG0006228_DMEL_Drosophila_melanogaster_DME_NP_001246908.1	PTHR13186
OG0006228_HSAP_Homo_sapiens_HSA_NP_057144.1	PTHR13186
OG0006228_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011361-T1	PTHR13186
OG0006246_DMEL_Drosophila_melanogaster_DME_NP_001303435.1	PTHR23183
OG0006246_HSAP_Homo_sapiens_HSA_NP_001278907.1	PTHR23183
OG0006246_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_039826-T1	PTHR23183
OG0006249_DMEL_Drosophila_melanogaster_DME_NP_611460.1	PTHR43710
OG0006249_HSAP_Homo_sapiens_HSA_NP_001271342.1	PTHR43710
OG0006276_HSAP_Homo_sapiens_HSA_NP_115784.1	PTHR15546
OG0006276_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_033791-T1	PTHR46802
OG0006277_DMEL_Drosophila_melanogaster_DME_NP_648409.1	PTHR12653
OG0006277_HSAP_Homo_sapiens_HSA_NP_001269348.1	PTHR12653
OG0006277_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_036468-T1	PTHR12653
OG0006291_DMEL_Drosophila_melanogaster_DME_NP_609789.1	PTHR12869
OG0006291_HSAP_Homo_sapiens_HSA_NP_001229526.1	PTHR12869
OG0006291_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_000586-T1	PTHR12869
OG0006298_DMEL_Drosophila_melanogaster_DME_NP_001285279.1	PTHR16043
OG0006298_HSAP_Homo_sapiens_HSA_NP_001009996.1	PTHR16043
OG0006298_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_002142-T1	PTHR16043
OG0006400_DMEL_Drosophila_melanogaster_DME_NP_609837.1	PTHR13513
OG0006400_HSAP_Homo_sapiens_HSA_NP_786924.2	PTHR13513
OG0006400_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_020576-T1	PTHR13513
OG0006410_DMEL_Drosophila_melanogaster_DME_NP_001247313.1	PTHR13387
OG0006410_HSAP_Homo_sapiens_HSA_NP_057542.2	PTHR13387
OG0006410_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_032797-T1	PTHR13387
OG0006437_DMEL_Drosophila_melanogaster_DME_NP_524867.2	PTHR12416
OG0006437_HSAP_Homo_sapiens_HSA_NP_001305437.1	PTHR12416
OG0006437_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_008272-T2	PTHR12416
OG0006468_DMEL_Drosophila_melanogaster_DME_NP_573032.1	PTHR21220
OG0006468_HSAP_Homo_sapiens_HSA_NP_001010984.1	PTHR21220
OG0006468_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_019072-T1	PTHR21220
OG0006483_DMEL_Drosophila_melanogaster_DME_NP_609052.1	PTHR11845
OG0006483_HSAP_Homo_sapiens_HSA_NP_057147.2	PTHR11845
OG0006483_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_010042-T1	PTHR11845
OG0006600_DMEL_Drosophila_melanogaster_DME_NP_001286210.1	PTHR23231
OG0006600_HSAP_Homo_sapiens_HSA_NP_001344937.1	PTHR23231
OG0006600_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_012670-T1	PTHR23231
OG0006609_HSAP_Homo_sapiens_HSA_NP_001041666.1	PTHR14140
OG0006609_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_009597-T1	PTHR14140
OG0006647_DMEL_Drosophila_melanogaster_DME_NP_001259493.1	PTHR43599
OG0006647_HSAP_Homo_sapiens_HSA_NP_001072992.1	PTHR43599
OG0006647_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_020751-T1	PTHR43599
OG0006656_HSAP_Homo_sapiens_HSA_NP_001127859.1	PTHR22883
OG0006656_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_025835-T1	PTHR22883
OG0006661_DMEL_Drosophila_melanogaster_DME_NP_572771.1	PTHR21519
OG0006661_HSAP_Homo_sapiens_HSA_NP_776152.1	PTHR21519
OG0006661_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_015431-T1	PTHR21519
OG0006665_HSAP_Homo_sapiens_HSA_NP_001287909.1	PTHR16356
OG0006665_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_014517-T1	PTHR16356
OG0006666_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_010905-T1	PTHR24559
OG0006672_HSAP_Homo_sapiens_HSA_NP_001258814.1	PTHR14659
OG0006672_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_025563-T1	PTHR14659
OG0006697_HSAP_Homo_sapiens_HSA_NP_620414.1	PTHR24241
OG0006770_DMEL_Drosophila_melanogaster_DME_NP_610675.1	PTHR28572
OG0006770_HSAP_Homo_sapiens_HSA_NP_001245324.1	PTHR28572
OG0006770_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_034850-T1	PTHR28572
OG0006941_DMEL_Drosophila_melanogaster_DME_NP_649758.1	PTHR10677
OG0006941_HSAP_Homo_sapiens_HSA_NP_001273668.1	PTHR10677
OG0006941_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_035059-T1	PTHR10677
OG0006945_HSAP_Homo_sapiens_HSA_NP_001138433.1	PTHR15263
OG0006945_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_013513-T1	PTHR15263
OG0006946_HSAP_Homo_sapiens_HSA_NP_001129389.1	PTHR11247
OG0006946_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_038233-T1	PTHR11247
OG0006954_HSAP_Homo_sapiens_HSA_NP_001342205.1	PTHR28620
OG0007039_DMEL_Drosophila_melanogaster_DME_NP_477405.1	PTHR11510
OG0007039_HSAP_Homo_sapiens_HSA_NP_001164409.1	PTHR11510
OG0007039_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_006641-T1	PTHR11510
OG0007198_HSAP_Homo_sapiens_HSA_NP_000424.2	PTHR15175
OG0007232_DMEL_Drosophila_melanogaster_DME_NP_001259308.1	PTHR46584
OG0007232_HSAP_Homo_sapiens_HSA_NP_001003681.1	PTHR46584
OG0007232_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_038815-T1	PTHR46584
OG0007374_HSAP_Homo_sapiens_HSA_NP_060738.2	PTHR22805
OG0007385_DMEL_Drosophila_melanogaster_DME_NP_650561.1	PTHR46194
OG0007385_HSAP_Homo_sapiens_HSA_NP_001013685.1	PTHR46194
OG0007385_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_030624-T1	PTHR46194
OG0007394_HSAP_Homo_sapiens_HSA_NP_775753.2	PTHR35081
OG0007394_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011814-T1	PTHR35081
OG0007396_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_004535-T1	PTHR22950
OG0007401_HSAP_Homo_sapiens_HSA_NP_001338525.1	PTHR21683
OG0007401_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011355-T1	PTHR21683
OG0007415_DMEL_Drosophila_melanogaster_DME_NP_523598.2	PTHR11545
OG0007415_HSAP_Homo_sapiens_HSA_NP_054797.2	PTHR11545
OG0007415_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_029399-T1	PTHR11545
OG0007488_DMEL_Drosophila_melanogaster_DME_NP_001034034.1	PTHR14381
OG0007488_HSAP_Homo_sapiens_HSA_NP_001310470.1	PTHR14381
OG0007488_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_034974-T1	PTHR14381
OG0007560_DMEL_Drosophila_melanogaster_DME_NP_001188775.1	PTHR31139
OG0007560_HSAP_Homo_sapiens_HSA_NP_694966.3	PTHR31139
OG0007560_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011329-T1	PTHR31139
OG0007596_HSAP_Homo_sapiens_HSA_NP_001191109.1	PTHR31919
OG0007596_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003368-T1	PTHR31919
OG0007601_DMEL_Drosophila_melanogaster_DME_NP_001097092.1	PTHR24243
OG0007601_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_012502-T1	PTHR24243
OG0007721_DMEL_Drosophila_melanogaster_DME_NP_001262708.1	PTHR24392
OG0007721_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_027146-T1	PTHR24390
OG0007736_DMEL_Drosophila_melanogaster_DME_NP_001036309.1	PTHR20996
OG0007736_HSAP_Homo_sapiens_HSA_NP_001268718.1	PTHR20996
OG0007736_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003280-T2	PTHR20996
OG0007769_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_015972-T1	PTHR11662
OG0007812_DMEL_Drosophila_melanogaster_DME_NP_001287236.1	PTHR32001
OG0007812_HSAP_Homo_sapiens_HSA_NP_776251.1	PTHR32001
OG0007812_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_004749-T1	PTHR32001
OG0007819_DMEL_Drosophila_melanogaster_DME_NP_610324.2	PTHR22997
OG0007819_HSAP_Homo_sapiens_HSA_NP_001077377.1	PTHR22997
OG0007819_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011984-T1	PTHR22997
OG0007965_DMEL_Drosophila_melanogaster_DME_NP_610313.1	PTHR34090
OG0007965_HSAP_Homo_sapiens_HSA_NP_001305799.1	PTHR34090
OG0007965_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_033426-T1	PTHR34090
OG0008077_DMEL_Drosophila_melanogaster_DME_NP_651001.2	PTHR15909
OG0008077_HSAP_Homo_sapiens_HSA_NP_057706.2	PTHR15909
OG0008077_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_021910-T1	PTHR15909
OG0008101_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_005409-T1	PTHR10671
OG0008130_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_039332-T1	PTHR24410
OG0008155_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_010956-T1	PTHR10527
OG0008339_HSAP_Homo_sapiens_HSA_NP_001291441.1	PTHR44442
OG0008339_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_030628-T1	PTHR44442
OG0008349_DMEL_Drosophila_melanogaster_DME_NP_001097399.1	PTHR15082
OG0008349_HSAP_Homo_sapiens_HSA_NP_001244031.1	PTHR15082
OG0008349_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_011014-T1	PTHR15082
OG0008401_HSAP_Homo_sapiens_HSA_NP_001273466.1	PTHR28359
OG0008401_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_026617-T1	PTHR28359
OG0008414_DMEL_Drosophila_melanogaster_DME_NP_001097221.1	PTHR28650
OG0008414_HSAP_Homo_sapiens_HSA_NP_001159776.1	PTHR28650
OG0008414_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_017295-T1	PTHR28650
OG0008433_HSAP_Homo_sapiens_HSA_NP_001020127.1	PTHR11863
OG0008433_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_012114-T1	PTHR11863
OG0008439_DMEL_Drosophila_melanogaster_DME_NP_723787.1	PTHR12224
OG0008439_HSAP_Homo_sapiens_HSA_NP_001091740.1	PTHR12224
OG0008439_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003828-T1	PTHR12224
OG0008461_HSAP_Homo_sapiens_HSA_NP_001273130.1	PTHR45704
OG0008573_HSAP_Homo_sapiens_HSA_NP_150249.1	PTHR25462
OG0008633_HSAP_Homo_sapiens_HSA_NP_001243799.1	PTHR14303
OG0008706_DMEL_Drosophila_melanogaster_DME_NP_611021.1	PTHR23139
OG0008706_HSAP_Homo_sapiens_HSA_NP_001258763.1	PTHR31968
OG0008706_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_014959-T1	PTHR31968
OG0008724_HSAP_Homo_sapiens_HSA_NP_000122.1	PTHR24278
OG0008724_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_019230-T1	PTHR13869
OG0008739_HSAP_Homo_sapiens_HSA_NP_001094382.1	PTHR35068
OG0008779_DMEL_Drosophila_melanogaster_DME_NP_001261138.1	PTHR13318
OG0008779_HSAP_Homo_sapiens_HSA_NP_689654.1	PTHR13318
OG0008779_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_007019-T1	PTHR13318
OG0008880_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_030061-T1	PTHR43139
OG0008927_DMEL_Drosophila_melanogaster_DME_NP_001189157.1	PTHR14274
OG0008927_HSAP_Homo_sapiens_HSA_NP_001035958.1	PTHR14274
OG0008927_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_039966-T1	PTHR14274
OG0008964_HSAP_Homo_sapiens_HSA_NP_000175.1	PTHR11442
OG0008982_HSAP_Homo_sapiens_HSA_NP_060893.2	PTHR24418
OG0008985_HSAP_Homo_sapiens_HSA_NP_073742.2	PTHR28654
OG0008985_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_024259-T1	PTHR28654
OG0009001_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_004585-T1	PTHR22045
OG0009174_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_033310-T1	PTHR33964
OG0009251_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_031974-T1	PTHR41142
OG0009253_HSAP_Homo_sapiens_HSA_NP_000703.2	PTHR43377
OG0009255_HSAP_Homo_sapiens_HSA_NP_001092925.1	PTHR43143
OG0009504_HSAP_Homo_sapiens_HSA_NP_001304969.1	PTHR24383
OG0009667_HSAP_Homo_sapiens_HSA_NP_001191035.1	PTHR12044
OG0009708_HSAP_Homo_sapiens_HSA_NP_001074260.1	PTHR31800
OG0009708_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_007691-T1	PTHR31800
OG0009725_DMEL_Drosophila_melanogaster_DME_NP_001262184.1	PTHR46365
OG0009725_HSAP_Homo_sapiens_HSA_NP_004036.1	PTHR46365
OG0009736_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_040592-T1	PTHR33711
OG0009899_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003633-T1	PTHR24249
OG0009941_DMEL_Drosophila_melanogaster_DME_NP_001162841.1	PTHR21268
OG0009941_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_000122-T1	PTHR21268
OG0009958_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_000610-T1	PTHR15282
OG0009966_DMEL_Drosophila_melanogaster_DME_NP_001286323.1	PTHR46357
OG0009966_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_023619-T1	PTHR46357
OG0010200_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_006662-T1	PTHR28586
OG0010210_DMEL_Drosophila_melanogaster_DME_NP_001287273.1	PTHR10458
OG0010210_HSAP_Homo_sapiens_HSA_NP_071736.1	PTHR10458
OG0010248_HSAP_Homo_sapiens_HSA_NP_001189332.1	PTHR24132
OG0010249_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_020420-T1	PTHR24203
OG0010464_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_007352-T1	PTHR24064
OG0010469_HSAP_Homo_sapiens_HSA_NP_000556.1	PTHR23036
OG0010492_HSAP_Homo_sapiens_HSA_NP_001136433.1	PTHR24234
OG0010595_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_030094-T1	PTHR24270
OG0010701_HSAP_Homo_sapiens_HSA_NP_001129611.1	PTHR11793
OG0010898_HSAP_Homo_sapiens_HSA_NP_001180229.1	PTHR11036
OG0010899_HSAP_Homo_sapiens_HSA_NP_001073881.2	PTHR24388
OG0010942_DMEL_Drosophila_melanogaster_DME_NP_573239.1	PTHR43289
OG0010942_HSAP_Homo_sapiens_HSA_NP_001265874.1	PTHR43289
OG0010962_HSAP_Homo_sapiens_HSA_NP_001008221.1	PTHR16705
OG0010970_DMEL_Drosophila_melanogaster_DME_NP_788400.1	PTHR20844
OG0010970_HSAP_Homo_sapiens_HSA_NP_060489.1	PTHR20844
OG0010970_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_008232-T1	PTHR20844
OG0011010_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_032468-T1	PTHR15054
OG0011013_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_021766-T1	PTHR24114
OG0011016_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_023995-T1	PTHR34221
OG0011119_HSAP_Homo_sapiens_HSA_NP_001271426.1	PTHR21419
OG0011174_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_005070-T1	PTHR11604
OG0011245_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_013082-T1	PTHR15505
OG0011326_HSAP_Homo_sapiens_HSA_NP_001026908.1	PTHR21324
OG0011602_HSAP_Homo_sapiens_HSA_NP_001128530.1	PTHR24020
OG0011610_HSAP_Homo_sapiens_HSA_NP_003101.3	PTHR23235
OG0011614_HSAP_Homo_sapiens_HSA_NP_000520.1	PTHR22750
OG0011741_DMEL_Drosophila_melanogaster_DME_NP_788422.1	PTHR23225
OG0011833_HSAP_Homo_sapiens_HSA_NP_001304867.1	PTHR38580
OG0011840_HSAP_Homo_sapiens_HSA_NP_001165411.2	PTHR14470
OG0011842_HSAP_Homo_sapiens_HSA_NP_001138357.1	PTHR17045
OG0011850_HSAP_Homo_sapiens_HSA_NP_001180466.1	PTHR16296
OG0011964_HSAP_Homo_sapiens_HSA_NP_001276048.1	PTHR46543
OG0011966_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_028498-T1	PTHR46730
OG0012165_HSAP_Homo_sapiens_HSA_NP_001158504.1	PTHR46675
OG0012315_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003673-T1	PTHR45615
OG0012319_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_001752-T1	PTHR16083
OG0012536_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003267-T1	PTHR22972
OG0012563_HSAP_Homo_sapiens_HSA_NP_001128525.1	PTHR11890
OG0012631_DMEL_Drosophila_melanogaster_DME_NP_001163382.1	PTHR24214
OG0012835_HSAP_Homo_sapiens_HSA_NP_001316028.1	PTHR47648
OG0012996_HSAP_Homo_sapiens_HSA_NP_001091669.1	PTHR24225
OG0012998_HSAP_Homo_sapiens_HSA_NP_064610.1	PTHR22437
OG0013236_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_037720-T1	PTHR12917
OG0013339_HSAP_Homo_sapiens_HSA_NP_000896.1	PTHR10533
OG0013455_HSAP_Homo_sapiens_HSA_NP_061751.1	PTHR24028
OG0013619_HSAP_Homo_sapiens_HSA_NP_689566.1	PTHR10671
OG0013856_DMEL_Drosophila_melanogaster_DME_NP_572860.2	PTHR24390
OG0014322_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_015575-T1	PTHR14208
OG0015582_HSAP_Homo_sapiens_HSA_NP_001291692.1	PTHR47222
OG0015583_HSAP_Homo_sapiens_HSA_NP_001275634.1	PTHR24416
OG0015585_HSAP_Homo_sapiens_HSA_NP_001265162.1	PTHR24211
OG0015595_HSAP_Homo_sapiens_HSA_NP_001138599.1	PTHR23169
OG0016681_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_029517-T1	PTHR24356
OG0016904_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_003005-T1	PTHR11505
OG0017458_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_040265-T1	PTHR15583
OG0017485_LLUY_Lamellibrachia_luymsi_proteins_LLU_FUN_029349-T1	PTHR11973
